Data_as_of,DCF_Region,DCF_Office,Demographic,Out_of_State,Month_in_Care,TOTAL_CIP,FOSTER_CARE,RELATIVE_CARE,SPECIAL_STUDY,THERAPEUTIC_FOSTER_CARE,PDC_SAFE_HOME,SHELTER,GROUP_HOME,RESIDENTIAL,DCF_HIGHMEADOWS,DCF_SOLNIT,DCF_CJTS,HOSPITAL,INDEPENDENT_LIVING
06/26/2014,Other,Unassigned_Office,BLACK,Y,07/01/2009,8,0,0,0,0,0,0,0,8,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,HISPANIC,N,07/01/2009,32,2,0,0,0,0,0,2,9,1,0,18,0,0
06/26/2014,Other,Unassigned_Office,HISPANIC,Y,07/01/2009,4,0,0,0,0,0,0,0,4,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,OTHER,N,07/01/2009,2,0,0,0,0,0,0,0,1,0,0,1,0,0
06/26/2014,Other,Unassigned_Office,OTHER,Y,07/01/2009,2,0,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,WHITE,N,07/01/2009,22,0,0,0,0,0,0,4,12,0,1,5,0,0
06/26/2014,Other,Unassigned_Office,WHITE,Y,07/01/2009,10,0,0,0,0,0,0,0,10,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,BLACK,N,07/01/2009,157,66,11,11,20,6,4,11,8,2,4,2,2,10
06/26/2014,Region 1,Bridgeport Office,BLACK,Y,07/01/2009,11,1,2,0,2,0,0,0,6,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,HISPANIC,N,07/01/2009,121,45,18,2,16,10,7,10,4,2,2,3,1,1
06/26/2014,Region 1,Bridgeport Office,HISPANIC,Y,07/01/2009,13,3,3,0,0,0,0,0,7,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,OTHER,N,07/01/2009,17,6,2,2,1,0,0,4,2,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,OTHER,Y,07/01/2009,2,1,0,0,1,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,WHITE,Y,07/01/2009,9,1,4,0,0,0,0,0,4,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,WHITE,N,07/01/2009,41,14,6,3,2,0,3,11,1,0,0,0,1,0
06/26/2014,Region 1,Norwalk Office,BLACK,Y,07/01/2009,6,0,3,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,BLACK,N,07/01/2009,64,19,8,5,19,3,0,3,4,0,1,0,0,2
06/26/2014,Region 1,Norwalk Office,HISPANIC,Y,07/01/2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,HISPANIC,N,07/01/2009,43,16,4,1,9,0,2,4,2,2,1,0,1,1
06/26/2014,Region 1,Norwalk Office,OTHER,Y,07/01/2009,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,OTHER,N,07/01/2009,3,1,0,0,0,0,0,0,0,1,0,0,1,0
06/26/2014,Region 1,Norwalk Office,WHITE,Y,07/01/2009,2,0,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,WHITE,N,07/01/2009,19,5,3,1,6,0,0,1,1,0,0,1,0,1
06/26/2014,Region 1,Stamford Office,BLACK,Y,07/01/2009,2,1,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,BLACK,N,07/01/2009,13,2,3,0,0,0,1,5,0,0,0,1,0,1
06/26/2014,Region 1,Stamford Office,HISPANIC,Y,07/01/2009,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,HISPANIC,N,07/01/2009,26,12,1,0,10,1,0,1,0,0,0,0,0,1
06/26/2014,Region 1,Stamford Office,OTHER,N,07/01/2009,3,0,1,1,0,0,0,1,0,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,WHITE,N,07/01/2009,7,1,1,1,0,0,1,1,1,0,0,0,1,0
06/26/2014,Region 1,Stamford Office,WHITE,Y,07/01/2009,2,0,1,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 2,Milford Office,BLACK,Y,07/01/2009,3,0,0,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 2,Milford Office,BLACK,N,07/01/2009,92,23,10,3,29,2,5,10,4,0,0,0,4,2
06/26/2014,Region 2,Milford Office,HISPANIC,Y,07/01/2009,4,0,0,0,0,0,0,0,4,0,0,0,0,0
06/26/2014,Region 2,Milford Office,HISPANIC,N,07/01/2009,53,20,4,5,9,1,1,9,1,0,1,0,0,2
06/26/2014,Region 2,Milford Office,OTHER,Y,07/01/2009,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 2,Milford Office,OTHER,N,07/01/2009,9,0,2,1,3,1,0,0,0,0,1,0,0,1
06/26/2014,Region 2,Milford Office,WHITE,Y,07/01/2009,18,0,5,0,0,0,0,1,12,0,0,0,0,0
06/26/2014,Region 2,Milford Office,WHITE,N,07/01/2009,108,23,17,11,17,4,3,16,9,4,2,0,0,2
06/26/2014,Region 2,New Haven Office,BLACK,Y,07/01/2009,25,6,2,0,0,0,0,1,16,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,BLACK,N,07/01/2009,292,64,48,10,92,6,2,29,12,0,5,6,3,15
06/26/2014,Region 2,New Haven Office,HISPANIC,Y,07/01/2009,12,2,2,0,0,0,0,0,8,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,HISPANIC,N,07/01/2009,130,40,18,2,39,0,1,9,4,2,2,2,1,10
06/26/2014,Region 2,New Haven Office,OTHER,Y,07/01/2009,6,5,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,OTHER,N,07/01/2009,31,12,6,0,6,0,0,2,4,0,1,0,0,0
06/26/2014,Region 2,New Haven Office,WHITE,Y,07/01/2009,3,0,1,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,WHITE,N,07/01/2009,46,18,2,2,12,0,2,4,2,0,1,0,1,2
06/26/2014,Region 3,Middletown Office,BLACK,Y,07/01/2009,5,3,0,0,1,0,0,0,1,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,BLACK,N,07/01/2009,18,4,2,0,6,1,2,1,1,0,0,0,1,0
06/26/2014,Region 3,Middletown Office,HISPANIC,Y,07/01/2009,2,1,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,HISPANIC,N,07/01/2009,14,5,0,2,1,1,1,1,1,0,1,0,0,1
06/26/2014,Region 3,Middletown Office,OTHER,N,07/01/2009,13,3,4,1,2,0,0,0,2,0,0,1,0,0
06/26/2014,Region 3,Middletown Office,OTHER,Y,07/01/2009,2,0,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,WHITE,N,07/01/2009,72,18,9,8,13,1,2,12,4,0,3,0,1,1
06/26/2014,Region 3,Middletown Office,WHITE,Y,07/01/2009,10,0,2,0,0,0,0,0,8,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,BLACK,N,07/01/2009,92,46,15,5,10,1,1,6,3,0,1,0,0,4
06/26/2014,Region 3,Norwich Office,BLACK,Y,07/01/2009,9,1,2,0,1,0,0,0,5,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,HISPANIC,N,07/01/2009,87,41,12,9,10,3,1,4,4,0,0,2,0,1
06/26/2014,Region 3,Norwich Office,HISPANIC,Y,07/01/2009,6,0,0,0,0,0,0,0,6,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,OTHER,N,07/01/2009,58,30,12,4,4,2,1,1,2,0,1,1,0,0
06/26/2014,Region 3,Norwich Office,OTHER,Y,07/01/2009,5,1,2,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,WHITE,N,07/01/2009,217,77,38,14,31,5,6,18,18,1,1,2,3,3
06/26/2014,Region 3,Norwich Office,WHITE,Y,07/01/2009,18,2,2,0,0,0,0,1,13,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,BLACK,N,07/01/2009,14,1,2,2,2,3,0,2,0,0,0,0,0,2
06/26/2014,Region 3,Willimantic Office,BLACK,Y,07/01/2009,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,HISPANIC,Y,07/01/2009,6,1,3,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,HISPANIC,N,07/01/2009,56,31,6,2,2,1,1,5,2,0,2,0,2,2
06/26/2014,Region 3,Willimantic Office,OTHER,Y,07/01/2009,4,1,0,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,OTHER,N,07/01/2009,21,7,2,4,4,1,0,1,1,0,1,0,0,0
06/26/2014,Region 3,Willimantic Office,WHITE,Y,07/01/2009,24,6,0,1,1,0,0,0,16,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,WHITE,N,07/01/2009,175,77,20,13,18,7,3,16,8,2,4,0,3,4
06/26/2014,Region 4,Hartford Office,BLACK,Y,07/01/2009,33,3,3,0,1,0,0,1,25,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,BLACK,N,07/01/2009,315,76,65,22,52,16,7,28,21,2,5,1,1,19
06/26/2014,Region 4,Hartford Office,HISPANIC,Y,07/01/2009,34,4,3,0,2,0,0,1,23,0,0,0,0,1
06/26/2014,Region 4,Hartford Office,HISPANIC,N,07/01/2009,339,123,58,9,46,14,6,30,25,1,9,3,2,13
06/26/2014,Region 4,Hartford Office,OTHER,Y,07/01/2009,3,0,0,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,OTHER,N,07/01/2009,26,6,6,2,7,1,0,0,2,0,1,0,1,0
06/26/2014,Region 4,Hartford Office,WHITE,Y,07/01/2009,3,0,0,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,WHITE,N,07/01/2009,43,13,6,5,4,0,1,6,5,0,0,0,0,3
06/26/2014,Region 4,Manchester Office,BLACK,Y,07/01/2009,11,2,4,0,0,0,0,0,5,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,BLACK,N,07/01/2009,91,26,19,3,13,4,1,11,5,0,1,2,0,6
06/26/2014,Region 4,Manchester Office,HISPANIC,Y,07/01/2009,6,0,1,0,0,0,0,0,5,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,HISPANIC,N,07/01/2009,86,37,17,6,9,2,1,5,4,1,3,1,0,0
06/26/2014,Region 4,Manchester Office,OTHER,Y,07/01/2009,5,0,4,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,OTHER,N,07/01/2009,21,12,3,1,1,0,0,1,1,0,2,0,0,0
06/26/2014,Region 4,Manchester Office,WHITE,Y,07/01/2009,17,2,6,0,0,0,0,0,9,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,WHITE,N,07/01/2009,210,75,49,8,13,13,6,25,10,0,2,1,1,7
06/26/2014,Region 5,Danbury Office,BLACK,Y,07/01/2009,2,1,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,BLACK,N,07/01/2009,12,3,0,1,1,1,2,1,1,0,0,1,0,1
06/26/2014,Region 5,Danbury Office,HISPANIC,Y,07/01/2009,2,1,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,HISPANIC,N,07/01/2009,31,11,2,2,10,2,0,3,1,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,OTHER,Y,07/01/2009,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,OTHER,N,07/01/2009,15,6,5,0,3,0,0,0,1,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,WHITE,Y,07/01/2009,9,0,1,0,0,0,0,0,8,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,WHITE,N,07/01/2009,71,21,11,8,4,6,2,13,3,0,2,0,0,1
06/26/2014,Region 5,Torrington Office,BLACK,N,07/01/2009,12,7,0,1,1,0,1,2,0,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,HISPANIC,N,07/01/2009,19,12,0,1,1,1,1,2,1,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,HISPANIC,Y,07/01/2009,2,0,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,OTHER,N,07/01/2009,28,15,5,0,4,0,0,1,3,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,WHITE,Y,07/01/2009,15,4,1,0,0,0,0,0,10,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,WHITE,N,07/01/2009,151,51,34,5,14,8,3,14,14,0,4,2,1,1
06/26/2014,Region 5,Waterbury Office,BLACK,Y,07/01/2009,10,0,3,0,0,0,0,0,6,0,0,0,1,0
06/26/2014,Region 5,Waterbury Office,BLACK,N,07/01/2009,120,48,13,3,18,9,6,13,4,0,1,1,2,2
06/26/2014,Region 5,Waterbury Office,HISPANIC,Y,07/01/2009,25,10,5,0,1,0,0,0,9,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,HISPANIC,N,07/01/2009,224,111,30,7,34,4,2,17,13,0,2,2,1,1
06/26/2014,Region 5,Waterbury Office,OTHER,Y,07/01/2009,3,0,1,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,OTHER,N,07/01/2009,43,14,14,1,7,0,1,2,3,0,0,0,0,1
06/26/2014,Region 5,Waterbury Office,WHITE,Y,07/01/2009,22,4,2,1,0,0,0,0,15,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,WHITE,N,07/01/2009,139,49,24,9,21,1,2,12,12,3,4,1,1,0
06/26/2014,Region 6,Meriden Office,BLACK,Y,07/01/2009,3,1,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,BLACK,N,07/01/2009,31,4,0,1,11,2,0,6,2,0,0,2,0,3
06/26/2014,Region 6,Meriden Office,HISPANIC,Y,07/01/2009,6,0,0,0,0,0,0,0,6,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,HISPANIC,N,07/01/2009,82,30,9,1,23,1,2,4,6,2,0,1,1,2
06/26/2014,Region 6,Meriden Office,OTHER,N,07/01/2009,17,4,5,1,6,0,0,0,0,1,0,0,0,0
06/26/2014,Region 6,Meriden Office,OTHER,Y,07/01/2009,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,WHITE,N,07/01/2009,76,14,19,2,14,2,0,11,9,2,1,0,0,2
06/26/2014,Region 6,Meriden Office,WHITE,Y,07/01/2009,7,1,1,0,0,0,0,0,5,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,BLACK,N,07/01/2009,66,13,13,1,19,0,0,8,1,0,1,1,1,8
06/26/2014,Region 6,New Britain Office,BLACK,Y,07/01/2009,8,0,5,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,HISPANIC,N,07/01/2009,184,48,32,12,31,8,3,32,8,0,3,0,0,7
06/26/2014,Region 6,New Britain Office,HISPANIC,Y,07/01/2009,11,0,1,0,2,0,0,0,8,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,OTHER,N,07/01/2009,28,12,3,2,6,0,1,3,0,0,0,0,0,1
06/26/2014,Region 6,New Britain Office,WHITE,N,07/01/2009,206,53,44,17,49,4,2,15,12,1,1,1,1,6
06/26/2014,Region 6,New Britain Office,WHITE,Y,07/01/2009,14,3,2,0,1,0,0,0,8,0,0,0,0,0
06/26/2014,Other,Aftercare,BLACK,Y,07/01/2010,6,0,0,0,0,0,0,0,6,0,0,0,0,0
06/26/2014,Other,Aftercare,BLACK,N,07/01/2010,17,0,0,0,0,0,0,4,2,0,0,11,0,0
06/26/2014,Other,Aftercare,HISPANIC,N,07/01/2010,14,0,0,0,0,0,0,1,7,0,0,6,0,0
06/26/2014,Other,Aftercare,HISPANIC,Y,07/01/2010,5,0,0,0,0,0,0,0,5,0,0,0,0,0
06/26/2014,Other,Aftercare,OTHER,N,07/01/2010,2,0,0,0,0,0,0,0,1,0,0,1,0,0
06/26/2014,Other,Aftercare,OTHER,Y,07/01/2010,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Other,Aftercare,WHITE,Y,07/01/2010,4,0,0,0,0,0,0,0,4,0,0,0,0,0
06/26/2014,Other,Aftercare,WHITE,N,07/01/2010,6,0,0,0,0,0,0,0,2,0,0,4,0,0
06/26/2014,Other,Gen'l Administration,BLACK,Y,07/01/2010,4,0,0,0,0,0,0,1,3,0,0,0,0,0
06/26/2014,Other,Gen'l Administration,BLACK,N,07/01/2010,13,0,0,0,0,0,0,2,2,0,0,9,0,0
06/26/2014,Other,Gen'l Administration,HISPANIC,N,07/01/2010,3,0,0,0,0,0,0,0,2,0,0,1,0,0
06/26/2014,Other,Gen'l Administration,WHITE,N,07/01/2010,3,0,0,0,0,0,0,0,2,0,0,1,0,0
06/26/2014,Other,Spec Invest. Unit,BLACK,N,07/01/2010,1,0,0,0,1,0,0,0,0,0,0,0,0,0
06/26/2014,Other,Treatment Services,WHITE,N,07/01/2010,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,BLACK,N,07/01/2010,29,0,1,0,0,0,0,7,10,0,0,11,0,0
06/26/2014,Other,Unassigned_Office,BLACK,Y,07/01/2010,7,0,0,0,0,0,0,0,7,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,HISPANIC,N,07/01/2010,25,2,0,0,0,0,0,3,7,0,0,13,0,0
06/26/2014,Other,Unassigned_Office,HISPANIC,Y,07/01/2010,6,0,0,0,0,0,0,0,6,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,OTHER,N,07/01/2010,2,0,0,0,0,0,0,0,0,0,0,2,0,0
06/26/2014,Other,Unassigned_Office,OTHER,Y,07/01/2010,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,WHITE,N,07/01/2010,11,0,0,0,0,0,0,2,5,0,1,3,0,0
06/26/2014,Other,Unassigned_Office,WHITE,Y,07/01/2010,5,0,0,0,0,0,0,0,5,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,BLACK,N,07/01/2010,128,45,18,5,25,2,2,13,6,0,3,2,0,7
06/26/2014,Region 1,Bridgeport Office,BLACK,Y,07/01/2010,11,0,0,0,0,0,0,0,11,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,HISPANIC,N,07/01/2010,115,36,25,3,24,3,4,9,4,0,1,3,2,1
06/26/2014,Region 1,Bridgeport Office,HISPANIC,Y,07/01/2010,12,1,4,0,0,0,0,0,7,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,OTHER,N,07/01/2010,20,5,5,2,4,0,0,4,0,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,WHITE,N,07/01/2010,35,13,8,1,2,0,1,7,3,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,WHITE,Y,07/01/2010,7,0,3,0,0,0,0,0,4,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,BLACK,N,07/01/2010,49,14,5,1,16,0,0,3,3,0,1,2,2,2
06/26/2014,Region 1,Norwalk Office,BLACK,Y,07/01/2010,10,2,3,0,0,0,0,0,5,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,HISPANIC,N,07/01/2010,24,7,2,0,5,0,1,2,3,0,1,0,2,1
06/26/2014,Region 1,Norwalk Office,HISPANIC,Y,07/01/2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,OTHER,N,07/01/2010,3,1,0,0,0,0,0,0,1,0,1,0,0,0
06/26/2014,Region 1,Norwalk Office,OTHER,Y,07/01/2010,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,WHITE,N,07/01/2010,11,2,0,2,3,0,1,2,1,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,WHITE,Y,07/01/2010,2,0,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,BLACK,N,07/01/2010,10,4,1,0,2,0,1,1,0,0,0,0,1,0
06/26/2014,Region 1,Stamford Office,BLACK,Y,07/01/2010,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,HISPANIC,N,07/01/2010,25,13,2,0,4,1,2,1,0,0,1,0,0,1
06/26/2014,Region 1,Stamford Office,OTHER,N,07/01/2010,2,0,0,1,0,0,0,1,0,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,WHITE,N,07/01/2010,3,0,2,0,0,0,0,1,0,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,WHITE,Y,07/01/2010,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 2,Milford Office,BLACK,N,07/01/2010,74,19,13,1,23,0,1,9,3,0,2,1,0,2
06/26/2014,Region 2,Milford Office,BLACK,Y,07/01/2010,5,0,1,0,0,0,0,0,4,0,0,0,0,0
06/26/2014,Region 2,Milford Office,HISPANIC,N,07/01/2010,49,16,7,0,10,1,3,7,3,0,0,0,0,2
06/26/2014,Region 2,Milford Office,HISPANIC,Y,07/01/2010,3,0,0,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 2,Milford Office,OTHER,N,07/01/2010,11,4,0,1,3,0,0,0,2,0,0,0,0,1
06/26/2014,Region 2,Milford Office,WHITE,N,07/01/2010,101,24,15,11,16,0,2,17,7,0,4,0,0,5
06/26/2014,Region 2,Milford Office,WHITE,Y,07/01/2010,16,0,4,0,0,0,0,1,11,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,BLACK,N,07/01/2010,239,64,39,7,69,4,3,21,17,0,2,6,1,6
06/26/2014,Region 2,New Haven Office,BLACK,Y,07/01/2010,19,2,3,0,0,0,0,1,13,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,HISPANIC,N,07/01/2010,119,39,10,3,32,4,6,9,6,0,3,1,2,4
06/26/2014,Region 2,New Haven Office,HISPANIC,Y,07/01/2010,15,2,4,0,0,0,0,0,8,0,0,0,1,0
06/26/2014,Region 2,New Haven Office,OTHER,N,07/01/2010,30,11,7,0,4,0,1,3,1,0,2,1,0,0
06/26/2014,Region 2,New Haven Office,OTHER,Y,07/01/2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,WHITE,N,07/01/2010,37,13,4,3,8,0,1,4,1,0,1,0,1,1
06/26/2014,Region 2,New Haven Office,WHITE,Y,07/01/2010,3,0,2,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,BLACK,N,07/01/2010,20,3,3,0,5,1,3,3,1,0,0,0,0,1
06/26/2014,Region 3,Middletown Office,BLACK,Y,07/01/2010,1,0,0,0,1,0,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,HISPANIC,Y,07/01/2010,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,HISPANIC,N,07/01/2010,12,3,3,0,2,0,0,3,0,0,1,0,0,0
06/26/2014,Region 3,Middletown Office,OTHER,N,07/01/2010,8,3,2,0,2,0,0,0,0,0,0,1,0,0
06/26/2014,Region 3,Middletown Office,OTHER,Y,07/01/2010,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,WHITE,N,07/01/2010,86,25,16,12,10,2,1,10,6,0,2,0,0,2
06/26/2014,Region 3,Middletown Office,WHITE,Y,07/01/2010,7,0,2,0,0,0,0,0,5,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,BLACK,N,07/01/2010,70,36,5,4,9,3,0,3,6,0,0,1,0,3
06/26/2014,Region 3,Norwich Office,BLACK,Y,07/01/2010,7,0,1,0,2,0,0,0,4,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,HISPANIC,N,07/01/2010,86,37,7,9,15,3,3,3,4,0,0,2,1,2
06/26/2014,Region 3,Norwich Office,HISPANIC,Y,07/01/2010,9,0,2,0,0,0,0,0,7,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,OTHER,N,07/01/2010,69,34,11,5,8,3,1,1,4,0,1,1,0,0
06/26/2014,Region 3,Norwich Office,OTHER,Y,07/01/2010,5,0,3,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,WHITE,N,07/01/2010,205,87,28,9,27,10,3,13,17,0,0,3,0,8
06/26/2014,Region 3,Norwich Office,WHITE,Y,07/01/2010,21,1,4,0,0,0,0,1,15,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,BLACK,N,07/01/2010,11,6,0,1,3,0,0,1,0,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,BLACK,Y,07/01/2010,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,HISPANIC,N,07/01/2010,45,18,3,5,6,0,1,5,3,0,2,0,1,1
06/26/2014,Region 3,Willimantic Office,HISPANIC,Y,07/01/2010,3,0,0,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,OTHER,N,07/01/2010,21,9,2,3,4,0,0,2,1,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,OTHER,Y,07/01/2010,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,WHITE,N,07/01/2010,144,60,13,9,29,7,1,16,4,0,3,0,0,2
06/26/2014,Region 3,Willimantic Office,WHITE,Y,07/01/2010,27,4,2,1,1,0,0,0,19,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,BLACK,N,07/01/2010,274,87,53,16,48,7,2,34,11,0,1,1,2,12
06/26/2014,Region 4,Hartford Office,BLACK,Y,07/01/2010,26,1,2,0,1,0,0,1,21,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,HISPANIC,N,07/01/2010,326,135,37,11,41,18,4,33,24,0,4,5,5,9
06/26/2014,Region 4,Hartford Office,HISPANIC,Y,07/01/2010,34,4,5,0,2,0,0,0,23,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,OTHER,N,07/01/2010,35,14,6,3,4,2,0,1,1,0,2,0,2,0
06/26/2014,Region 4,Hartford Office,OTHER,Y,07/01/2010,3,0,1,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,WHITE,N,07/01/2010,47,19,10,1,5,2,0,6,2,0,0,0,1,1
06/26/2014,Region 4,Hartford Office,WHITE,Y,07/01/2010,2,0,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,BLACK,N,07/01/2010,77,28,11,5,12,6,2,7,2,0,0,0,1,3
06/26/2014,Region 4,Manchester Office,BLACK,Y,07/01/2010,9,2,1,0,0,0,0,0,6,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,HISPANIC,N,07/01/2010,83,32,20,2,10,1,1,7,5,0,1,2,0,2
06/26/2014,Region 4,Manchester Office,HISPANIC,Y,07/01/2010,3,0,0,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,OTHER,N,07/01/2010,29,17,3,2,1,2,0,1,1,0,1,0,1,0
06/26/2014,Region 4,Manchester Office,OTHER,Y,07/01/2010,2,1,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,WHITE,N,07/01/2010,173,54,35,6,30,1,6,20,11,0,1,0,0,9
06/26/2014,Region 4,Manchester Office,WHITE,Y,07/01/2010,14,3,0,0,0,0,0,0,11,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,BLACK,N,07/01/2010,12,3,0,0,2,1,1,2,2,0,0,0,0,1
